# time(seconds) Ndecays
2.950368796099512680e-04 1.995480000000000000e+05
2.950993874234279215e-04 2.169650000000000000e+05
2.951618952369046292e-04 2.360510000000000000e+05
2.952244030503813369e-04 2.537190000000000000e+05
2.952869108638579904e-04 2.706290000000000000e+05
2.953494186773346982e-04 2.866010000000000000e+05
2.954119264908113517e-04 3.031330000000000000e+05
2.954744343042880594e-04 3.198190000000000000e+05
2.955369421177647129e-04 3.332650000000000000e+05
2.955994499312414206e-04 3.469370000000000000e+05
2.956619577447181283e-04 3.590670000000000000e+05
2.957244655581947818e-04 3.686080000000000000e+05
2.957869733716714895e-04 3.777780000000000000e+05
2.958494811851481430e-04 3.866290000000000000e+05
2.959119889986248507e-04 3.920450000000000000e+05
2.959744968121015042e-04 3.965010000000000000e+05
2.960370046255782119e-04 4.008410000000000000e+05
2.960995124390549196e-04 4.017850000000000000e+05
2.961620202525315731e-04 4.025250000000000000e+05
2.962245280660082808e-04 4.005750000000000000e+05
2.962870358794849343e-04 3.974090000000000000e+05
2.963495436929616421e-04 3.937240000000000000e+05
2.964120515064382956e-04 3.872500000000000000e+05
2.964745593199150033e-04 3.793700000000000000e+05
2.965370671333917110e-04 3.693560000000000000e+05
2.965995749468683645e-04 3.587980000000000000e+05
2.966620827603450722e-04 3.469240000000000000e+05
2.967245905738217257e-04 3.341600000000000000e+05
2.967870983872984334e-04 3.201310000000000000e+05
2.968496062007750869e-04 3.050540000000000000e+05
2.969121140142517946e-04 2.892530000000000000e+05
2.969746218277285023e-04 2.722210000000000000e+05
2.970371296412051558e-04 2.563010000000000000e+05
2.970996374546818635e-04 2.387350000000000000e+05
2.971621452681585170e-04 2.203690000000000000e+05
2.972246530816352247e-04 2.018150000000000000e+05
2.972871608951119324e-04 1.837140000000000000e+05
2.973496687085885859e-04 1.662640000000000000e+05
2.974121765220652937e-04 1.484160000000000000e+05
2.974746843355419472e-04 1.314910000000000000e+05
2.975371921490186549e-04 1.154390000000000000e+05
2.975996999624953084e-04 9.888300000000000000e+04
2.976622077759720161e-04 8.428700000000000000e+04
2.977247155894487238e-04 7.011600000000000000e+04
2.977872234029253773e-04 5.673300000000000000e+04
2.978497312164020850e-04 4.538300000000000000e+04
2.979122390298787385e-04 3.437300000000000000e+04
2.979747468433554462e-04 2.519700000000000000e+04
2.980372546568320997e-04 1.713300000000000000e+04
2.980997624703088074e-04 1.075300000000000000e+04
2.981622702837855151e-04 5.696000000000000000e+03
2.982247780972621686e-04 2.260000000000000000e+03
2.982872859107388763e-04 3.960000000000000000e+02
2.983497937242155298e-04 7.200000000000000000e+01
2.984123015376922376e-04 1.359000000000000000e+03
2.984748093511688911e-04 4.185000000000000000e+03
2.985373171646455988e-04 8.585000000000000000e+03
2.985998249781223065e-04 1.461500000000000000e+04
2.986623327915989600e-04 2.185400000000000000e+04
2.987248406050756677e-04 3.055600000000000000e+04
2.987873484185523212e-04 4.023000000000000000e+04
2.988498562320290289e-04 5.187900000000000000e+04
2.989123640455056824e-04 6.368400000000000000e+04
2.989748718589823901e-04 7.699800000000000000e+04
2.990373796724590978e-04 9.053700000000000000e+04
2.990998874859357513e-04 1.066380000000000000e+05
2.991623952994124590e-04 1.224390000000000000e+05
2.992249031128891125e-04 1.383090000000000000e+05
2.992874109263658202e-04 1.541730000000000000e+05
2.993499187398424737e-04 1.722950000000000000e+05
2.994124265533191814e-04 1.882990000000000000e+05
2.994749343667958892e-04 2.053360000000000000e+05
2.995374421802725427e-04 2.225040000000000000e+05
2.995999499937492504e-04 2.396760000000000000e+05
2.996624578072259039e-04 2.551440000000000000e+05
2.997249656207026116e-04 2.711390000000000000e+05
2.997874734341792651e-04 2.848030000000000000e+05
2.998499812476559728e-04 2.995240000000000000e+05
2.999124890611326805e-04 3.122360000000000000e+05
2.999749968746093340e-04 3.254660000000000000e+05
3.000375046880860417e-04 3.365640000000000000e+05
3.001000125015626952e-04 3.452380000000000000e+05
3.001625203150394029e-04 3.557450000000000000e+05
3.002250281285160564e-04 3.621590000000000000e+05
3.002875359419927641e-04 3.667750000000000000e+05
3.003500437554694718e-04 3.712210000000000000e+05
3.004125515689461253e-04 3.742320000000000000e+05
3.004750593824228331e-04 3.756410000000000000e+05
3.005375671958994866e-04 3.763040000000000000e+05
3.006000750093761943e-04 3.737880000000000000e+05
3.006625828228528478e-04 3.703390000000000000e+05
3.007250906363295555e-04 3.670410000000000000e+05
3.007875984498062632e-04 3.610940000000000000e+05
3.008501062632829167e-04 3.523600000000000000e+05
3.009126140767596244e-04 3.451430000000000000e+05
3.009751218902362779e-04 3.337730000000000000e+05
3.010376297037129856e-04 3.215320000000000000e+05
3.011001375171896391e-04 3.095880000000000000e+05
3.011626453306663468e-04 2.964290000000000000e+05
3.012251531441430545e-04 2.829430000000000000e+05
3.012876609576197080e-04 2.672900000000000000e+05
3.013501687710964157e-04 2.516040000000000000e+05
3.014126765845730692e-04 2.361010000000000000e+05
3.014751843980497770e-04 2.197820000000000000e+05
3.015376922115264305e-04 2.024220000000000000e+05
3.016002000250031382e-04 1.854340000000000000e+05
3.016627078384798459e-04 1.692340000000000000e+05
3.017252156519564994e-04 1.522530000000000000e+05
3.017877234654332071e-04 1.361210000000000000e+05
3.018502312789098606e-04 1.203360000000000000e+05
3.019127390923865683e-04 1.043390000000000000e+05
3.019752469058632760e-04 9.019900000000000000e+04
3.020377547193399295e-04 7.669000000000000000e+04
3.021002625328166372e-04 6.325400000000000000e+04
3.021627703462932907e-04 5.155300000000000000e+04
3.022252781597699984e-04 4.009200000000000000e+04
3.022877859732466519e-04 3.065600000000000000e+04
3.023502937867233596e-04 2.223000000000000000e+04
3.024128016002000673e-04 1.484900000000000000e+04
3.024753094136767208e-04 9.127000000000000000e+03
3.025378172271534286e-04 4.753000000000000000e+03
3.026003250406300821e-04 1.734000000000000000e+03
3.026628328541067898e-04 1.960000000000000000e+02
3.027253406675834433e-04 1.720000000000000000e+02
3.027878484810601510e-04 1.613000000000000000e+03
3.028503562945368587e-04 4.475000000000000000e+03
3.029128641080135122e-04 8.804000000000000000e+03
3.029753719214902199e-04 1.461100000000000000e+04
3.030378797349668734e-04 2.171000000000000000e+04
3.031003875484435811e-04 2.960100000000000000e+04
3.031628953619202346e-04 3.967200000000000000e+04
3.032254031753969423e-04 5.001600000000000000e+04
3.032879109888736500e-04 6.182000000000000000e+04
3.033504188023503035e-04 7.374400000000000000e+04
3.034129266158270112e-04 8.783200000000000000e+04
3.034754344293036647e-04 1.017880000000000000e+05
3.035379422427803725e-04 1.167530000000000000e+05
3.036004500562570260e-04 1.315470000000000000e+05
3.036629578697337337e-04 1.469610000000000000e+05
3.037254656832104414e-04 1.629040000000000000e+05
3.037879734966870949e-04 1.787740000000000000e+05
3.038504813101638026e-04 1.947310000000000000e+05
3.039129891236404561e-04 2.105900000000000000e+05
3.039754969371171638e-04 2.260700000000000000e+05
3.040380047505938173e-04 2.421310000000000000e+05
3.041005125640705250e-04 2.555230000000000000e+05
3.041630203775472327e-04 2.695710000000000000e+05
3.042255281910238862e-04 2.831030000000000000e+05
3.042880360045005939e-04 2.954630000000000000e+05
3.043505438179772474e-04 3.049270000000000000e+05
3.044130516314539551e-04 3.162450000000000000e+05
3.044755594449306086e-04 3.248010000000000000e+05
3.045380672584073163e-04 3.341670000000000000e+05
3.046005750718840241e-04 3.394620000000000000e+05
3.046630828853606776e-04 3.445430000000000000e+05
3.047255906988373853e-04 3.488420000000000000e+05
3.047880985123140388e-04 3.506870000000000000e+05
3.048506063257907465e-04 3.517540000000000000e+05
3.049131141392674000e-04 3.506960000000000000e+05
3.049756219527441077e-04 3.490840000000000000e+05
3.050381297662208154e-04 3.450580000000000000e+05
3.051006375796974689e-04 3.424720000000000000e+05
3.051631453931741766e-04 3.357250000000000000e+05
3.052256532066508301e-04 3.293370000000000000e+05
3.052881610201275378e-04 3.199270000000000000e+05
3.053506688336041913e-04 3.101160000000000000e+05
3.054131766470808990e-04 2.991730000000000000e+05
3.054756844605576067e-04 2.880260000000000000e+05
3.055381922740342602e-04 2.749700000000000000e+05
3.056007000875109680e-04 2.619930000000000000e+05
3.056632079009876215e-04 2.485430000000000000e+05
3.057257157144643292e-04 2.331260000000000000e+05
3.057882235279409827e-04 2.179280000000000000e+05
3.058507313414176904e-04 2.030370000000000000e+05
3.059132391548943981e-04 1.861990000000000000e+05
3.059757469683710516e-04 1.715200000000000000e+05
3.060382547818477593e-04 1.555450000000000000e+05
3.061007625953244128e-04 1.399590000000000000e+05
3.061632704088011205e-04 1.250480000000000000e+05
3.062257782222778282e-04 1.099840000000000000e+05
3.062882860357544817e-04 9.620500000000000000e+04
3.063507938492311894e-04 8.205000000000000000e+04
3.064133016627078429e-04 6.967600000000000000e+04
3.064758094761845506e-04 5.718700000000000000e+04
3.065383172896612041e-04 4.619600000000000000e+04
3.066008251031379118e-04 3.630200000000000000e+04
3.066633329166146196e-04 2.739300000000000000e+04
3.067258407300912731e-04 1.932300000000000000e+04
3.067883485435679808e-04 1.299500000000000000e+04
3.068508563570446343e-04 7.723000000000000000e+03
3.069133641705213420e-04 3.774000000000000000e+03
3.069758719839979955e-04 1.264000000000000000e+03
3.070383797974747032e-04 8.700000000000000000e+01
3.071008876109514109e-04 2.900000000000000000e+02
3.071633954244280644e-04 1.791000000000000000e+03
3.072259032379047721e-04 4.765000000000000000e+03
3.072884110513814256e-04 9.073000000000000000e+03
3.073509188648581333e-04 1.453500000000000000e+04
3.074134266783347868e-04 2.113900000000000000e+04
3.074759344918114945e-04 2.956800000000000000e+04
3.075384423052882022e-04 3.859900000000000000e+04
3.076009501187648557e-04 4.838800000000000000e+04
3.076634579322415635e-04 5.950100000000000000e+04
3.077259657457182170e-04 7.173700000000000000e+04
3.077884735591949247e-04 8.405700000000000000e+04
3.078509813726715782e-04 9.676800000000000000e+04
3.079134891861482859e-04 1.114950000000000000e+05
3.079759969996249936e-04 1.255710000000000000e+05
3.080385048131016471e-04 1.396760000000000000e+05
3.081010126265783548e-04 1.552280000000000000e+05
3.081635204400550083e-04 1.698310000000000000e+05
3.082260282535317160e-04 1.845910000000000000e+05
3.082885360670083695e-04 1.992740000000000000e+05
3.083510438804850772e-04 2.134060000000000000e+05
3.084135516939617849e-04 2.274710000000000000e+05
3.084760595074384384e-04 2.407220000000000000e+05
3.085385673209151461e-04 2.539140000000000000e+05
3.086010751343917996e-04 2.662610000000000000e+05
3.086635829478685073e-04 2.776800000000000000e+05
3.087260907613451608e-04 2.879920000000000000e+05
3.087885985748218686e-04 2.971350000000000000e+05
3.088511063882985763e-04 3.058580000000000000e+05
3.089136142017752298e-04 3.119420000000000000e+05
3.089761220152519375e-04 3.180660000000000000e+05
3.090386298287285910e-04 3.229910000000000000e+05
3.091011376422052987e-04 3.256510000000000000e+05
3.091636454556819522e-04 3.271900000000000000e+05
3.092261532691586599e-04 3.291440000000000000e+05
3.092886610826353676e-04 3.272910000000000000e+05
3.093511688961120211e-04 3.260690000000000000e+05
3.094136767095887288e-04 3.218020000000000000e+05
3.094761845230653823e-04 3.180170000000000000e+05
3.095386923365420900e-04 3.125870000000000000e+05
3.096012001500187435e-04 3.065740000000000000e+05
3.096637079634954512e-04 2.975230000000000000e+05
3.097262157769721590e-04 2.881870000000000000e+05
3.097887235904488125e-04 2.784660000000000000e+05
3.098512314039255202e-04 2.655970000000000000e+05
3.099137392174021737e-04 2.554320000000000000e+05
3.099762470308788814e-04 2.433960000000000000e+05
3.100387548443555349e-04 2.291150000000000000e+05
3.101012626578322426e-04 2.154890000000000000e+05
3.101637704713089503e-04 2.011250000000000000e+05
3.102262782847856038e-04 1.870310000000000000e+05
3.102887860982623115e-04 1.715940000000000000e+05
3.103512939117389650e-04 1.582500000000000000e+05
3.104138017252156727e-04 1.428430000000000000e+05
3.104763095386923804e-04 1.288120000000000000e+05
3.105388173521690339e-04 1.142740000000000000e+05
3.106013251656457416e-04 1.008380000000000000e+05
3.106638329791223951e-04 8.754300000000000000e+04
3.107263407925991028e-04 7.479500000000000000e+04
3.107888486060757563e-04 6.326200000000000000e+04
3.108513564195524641e-04 5.177100000000000000e+04
3.109138642330291718e-04 4.182200000000000000e+04
3.109763720465058253e-04 3.221300000000000000e+04
3.110388798599825330e-04 2.413200000000000000e+04
3.111013876734591865e-04 1.709800000000000000e+04
3.111638954869358942e-04 1.127900000000000000e+04
3.112264033004125477e-04 6.448000000000000000e+03
3.112889111138892554e-04 3.133000000000000000e+03
3.113514189273659631e-04 8.950000000000000000e+02
3.114139267408426166e-04 2.400000000000000000e+01
3.114764345543193243e-04 4.510000000000000000e+02
3.115389423677959778e-04 2.139000000000000000e+03
3.116014501812726855e-04 5.008000000000000000e+03
3.116639579947493390e-04 9.235000000000000000e+03
3.117264658082260467e-04 1.421600000000000000e+04
3.117889736217027545e-04 2.101900000000000000e+04
3.118514814351794080e-04 2.874700000000000000e+04
3.119139892486561157e-04 3.740600000000000000e+04
3.119764970621327692e-04 4.666300000000000000e+04
3.120390048756094769e-04 5.735400000000000000e+04
3.121015126890861304e-04 6.849600000000000000e+04
3.121640205025628381e-04 8.029700000000000000e+04
3.122265283160395458e-04 9.321100000000000000e+04
3.122890361295161993e-04 1.056950000000000000e+05
3.123515439429929070e-04 1.188690000000000000e+05
3.124140517564695605e-04 1.330150000000000000e+05
3.124765595699462682e-04 1.473090000000000000e+05
3.125390673834229217e-04 1.613990000000000000e+05
3.126015751968996294e-04 1.747300000000000000e+05
3.126640830103763371e-04 1.886970000000000000e+05
3.127265908238529906e-04 2.018760000000000000e+05
3.127890986373296984e-04 2.136680000000000000e+05
3.128516064508063519e-04 2.258820000000000000e+05
3.129141142642830596e-04 2.388600000000000000e+05
3.129766220777597131e-04 2.506250000000000000e+05
3.130391298912364208e-04 2.597800000000000000e+05
3.131016377047131285e-04 2.694950000000000000e+05
3.131641455181897820e-04 2.786750000000000000e+05
3.132266533316664897e-04 2.861790000000000000e+05
3.132891611451431432e-04 2.930110000000000000e+05
3.133516689586198509e-04 2.973240000000000000e+05
3.134141767720965044e-04 3.017300000000000000e+05
3.134766845855732121e-04 3.058270000000000000e+05
3.135391923990499198e-04 3.072120000000000000e+05
3.136017002125265733e-04 3.071220000000000000e+05
3.136642080260032810e-04 3.053850000000000000e+05
3.137267158394799345e-04 3.039760000000000000e+05
3.137892236529566422e-04 3.003820000000000000e+05
3.138517314664332957e-04 2.966750000000000000e+05
3.139142392799100035e-04 2.915840000000000000e+05
3.139767470933867112e-04 2.842760000000000000e+05
3.140392549068633647e-04 2.767500000000000000e+05
3.141017627203400724e-04 2.675420000000000000e+05
3.141642705338167259e-04 2.583430000000000000e+05
3.142267783472934336e-04 2.475720000000000000e+05
3.142892861607700871e-04 2.371010000000000000e+05
3.143517939742467948e-04 2.250890000000000000e+05
3.144143017877235025e-04 2.120680000000000000e+05
3.144768096012001560e-04 1.991140000000000000e+05
3.145393174146768637e-04 1.857790000000000000e+05
3.146018252281535172e-04 1.717640000000000000e+05
3.146643330416302249e-04 1.587480000000000000e+05
3.147268408551069326e-04 1.452020000000000000e+05
3.147893486685835861e-04 1.312910000000000000e+05
3.148518564820602939e-04 1.173770000000000000e+05
3.149143642955369474e-04 1.046560000000000000e+05
3.149768721090136551e-04 9.179800000000000000e+04
3.150393799224903086e-04 7.987300000000000000e+04
3.151018877359670163e-04 6.812600000000000000e+04
3.151643955494437240e-04 5.739800000000000000e+04
3.152269033629203775e-04 4.688100000000000000e+04
3.152894111763970852e-04 3.770800000000000000e+04
3.153519189898737387e-04 2.871000000000000000e+04
3.154144268033504464e-04 2.168600000000000000e+04
3.154769346168270999e-04 1.507400000000000000e+04
3.155394424303038076e-04 9.888000000000000000e+03
3.156019502437805153e-04 5.484000000000000000e+03
3.156644580572571688e-04 2.513000000000000000e+03
3.157269658707338765e-04 6.800000000000000000e+02
3.157894736842105300e-04 0.000000000000000000e+00
3.158519814976872377e-04 5.650000000000000000e+02
3.159144893111638912e-04 2.281000000000000000e+03
3.159769971246405990e-04 5.301000000000000000e+03
3.160395049381173067e-04 9.291000000000000000e+03
3.161020127515939602e-04 1.428800000000000000e+04
3.161645205650706679e-04 2.093900000000000000e+04
3.162270283785473214e-04 2.784400000000000000e+04
3.162895361920240291e-04 3.583200000000000000e+04
3.163520440055006826e-04 4.572600000000000000e+04
3.164145518189773903e-04 5.507400000000000000e+04
3.164770596324540980e-04 6.576800000000000000e+04
3.165395674459307515e-04 7.701700000000000000e+04
3.166020752594074592e-04 8.929000000000000000e+04
3.166645830728841127e-04 1.005260000000000000e+05
3.167270908863608204e-04 1.139250000000000000e+05
3.167895986998374739e-04 1.262190000000000000e+05
3.168521065133141816e-04 1.396070000000000000e+05
3.169146143267908894e-04 1.526530000000000000e+05
3.169771221402675429e-04 1.658670000000000000e+05
3.170396299537442506e-04 1.775870000000000000e+05
3.171021377672209041e-04 1.901840000000000000e+05
3.171646455806976118e-04 2.016450000000000000e+05
3.172271533941742653e-04 2.142270000000000000e+05
3.172896612076509730e-04 2.252350000000000000e+05
3.173521690211276807e-04 2.347870000000000000e+05
3.174146768346043342e-04 2.447250000000000000e+05
3.174771846480810419e-04 2.539560000000000000e+05
3.175396924615576954e-04 2.611650000000000000e+05
3.176022002750344031e-04 2.682990000000000000e+05
3.176647080885110566e-04 2.740190000000000000e+05
3.177272159019877643e-04 2.794420000000000000e+05
3.177897237154644720e-04 2.827390000000000000e+05
3.178522315289411255e-04 2.855730000000000000e+05
3.179147393424178332e-04 2.868280000000000000e+05
3.179772471558944867e-04 2.876270000000000000e+05
3.180397549693711945e-04 2.856310000000000000e+05
3.181022627828478480e-04 2.837540000000000000e+05
3.181647705963245557e-04 2.806690000000000000e+05
3.182272784098012634e-04 2.766060000000000000e+05
3.182897862232779169e-04 2.706340000000000000e+05
3.183522940367546246e-04 2.646330000000000000e+05
3.184148018502312781e-04 2.571660000000000000e+05
3.184773096637079858e-04 2.495630000000000000e+05
3.185398174771846393e-04 2.399330000000000000e+05
3.186023252906613470e-04 2.297860000000000000e+05
3.186648331041380547e-04 2.194210000000000000e+05
3.187273409176147082e-04 2.081160000000000000e+05
3.187898487310914159e-04 1.965450000000000000e+05
3.188523565445680694e-04 1.842350000000000000e+05
3.189148643580447771e-04 1.718020000000000000e+05
3.189773721715214849e-04 1.592690000000000000e+05
3.190398799849981384e-04 1.463990000000000000e+05
3.191023877984748461e-04 1.328200000000000000e+05
3.191648956119514996e-04 1.206000000000000000e+05
3.192274034254282073e-04 1.077920000000000000e+05
3.192899112389048608e-04 9.571500000000000000e+04
3.193524190523815685e-04 8.388700000000000000e+04
3.194149268658582762e-04 7.294800000000000000e+04
3.194774346793349297e-04 6.197700000000000000e+04
3.195399424928116374e-04 5.222100000000000000e+04
3.196024503062882909e-04 4.232000000000000000e+04
3.196649581197649986e-04 3.347000000000000000e+04
3.197274659332416521e-04 2.591600000000000000e+04
3.197899737467183598e-04 1.897200000000000000e+04
3.198524815601950675e-04 1.318000000000000000e+04
3.199149893736717210e-04 8.429000000000000000e+03
3.199774971871484287e-04 4.694000000000000000e+03
3.200400050006250822e-04 1.959000000000000000e+03
3.201025128141017900e-04 3.820000000000000000e+02
3.201650206275784435e-04 1.100000000000000000e+01
3.202275284410551512e-04 7.330000000000000000e+02
3.202900362545318589e-04 2.512000000000000000e+03
3.203525440680085124e-04 5.454000000000000000e+03
3.204150518814852201e-04 9.270000000000000000e+03
3.204775596949618736e-04 1.453900000000000000e+04
3.205400675084385813e-04 2.058200000000000000e+04
3.206025753219152348e-04 2.742600000000000000e+04
3.206650831353919425e-04 3.506100000000000000e+04
3.207275909488686502e-04 4.363700000000000000e+04
3.207900987623453037e-04 5.305400000000000000e+04
3.208526065758220114e-04 6.307200000000000000e+04
3.209151143892986649e-04 7.405800000000000000e+04
3.209776222027753726e-04 8.441700000000000000e+04
3.210401300162520261e-04 9.624400000000000000e+04
3.211026378297287339e-04 1.080910000000000000e+05
3.211651456432054416e-04 1.199450000000000000e+05
3.212276534566820951e-04 1.330900000000000000e+05
3.212901612701588028e-04 1.446500000000000000e+05
3.213526690836354563e-04 1.563290000000000000e+05
3.214151768971121640e-04 1.681920000000000000e+05
3.214776847105888175e-04 1.807450000000000000e+05
3.215401925240655252e-04 1.909520000000000000e+05
3.216027003375422329e-04 2.012850000000000000e+05
3.216652081510188864e-04 2.120850000000000000e+05
3.217277159644955941e-04 2.210850000000000000e+05
3.217902237779722476e-04 2.306430000000000000e+05
3.218527315914489553e-04 2.386570000000000000e+05
3.219152394049256088e-04 2.453160000000000000e+05
3.219777472184023165e-04 2.512310000000000000e+05
3.220402550318790242e-04 2.567820000000000000e+05
3.221027628453556777e-04 2.614780000000000000e+05
3.221652706588323855e-04 2.642880000000000000e+05
3.222277784723090390e-04 2.667580000000000000e+05
3.222902862857857467e-04 2.681870000000000000e+05
3.223527940992624002e-04 2.674570000000000000e+05
3.224153019127391079e-04 2.679830000000000000e+05
3.224778097262158156e-04 2.647420000000000000e+05
3.225403175396924691e-04 2.626260000000000000e+05
3.226028253531691768e-04 2.573880000000000000e+05
3.226653331666458303e-04 2.522000000000000000e+05
3.227278409801225380e-04 2.467470000000000000e+05
3.227903487935991915e-04 2.390700000000000000e+05
3.228528566070758992e-04 2.318580000000000000e+05
3.229153644205526069e-04 2.223750000000000000e+05
3.229778722340292604e-04 2.132220000000000000e+05
3.230403800475059681e-04 2.045360000000000000e+05
3.231028878609826216e-04 1.927170000000000000e+05
3.231653956744593294e-04 1.813570000000000000e+05
3.232279034879359829e-04 1.705250000000000000e+05
3.232904113014126906e-04 1.588910000000000000e+05
3.233529191148893983e-04 1.463160000000000000e+05
3.234154269283660518e-04 1.348260000000000000e+05
3.234779347418427595e-04 1.232360000000000000e+05
3.235404425553194130e-04 1.113710000000000000e+05
3.236029503687961207e-04 9.955900000000000000e+04
3.236654581822728284e-04 8.817000000000000000e+04
3.237279659957494819e-04 7.697300000000000000e+04
3.237904738092261896e-04 6.622100000000000000e+04
3.238529816227028431e-04 5.586500000000000000e+04
3.239154894361795508e-04 4.677700000000000000e+04
3.239779972496562043e-04 3.793300000000000000e+04
3.240405050631329120e-04 3.020200000000000000e+04
3.241030128766096198e-04 2.280200000000000000e+04
3.241655206900862733e-04 1.672600000000000000e+04
3.242280285035629810e-04 1.154800000000000000e+04
3.242905363170396345e-04 7.008000000000000000e+03
3.243530441305163422e-04 3.998000000000000000e+03
3.244155519439929957e-04 1.522000000000000000e+03
3.244780597574697034e-04 2.660000000000000000e+02
3.245405675709464111e-04 4.100000000000000000e+01
3.246030753844230646e-04 8.600000000000000000e+02
3.246655831978997723e-04 2.731000000000000000e+03
3.247280910113764258e-04 5.567000000000000000e+03
3.247905988248531335e-04 9.729000000000000000e+03
3.248531066383297870e-04 1.429300000000000000e+04
3.249156144518064947e-04 2.008500000000000000e+04
3.249781222652832024e-04 2.673400000000000000e+04
3.250406300787598559e-04 3.391300000000000000e+04
3.251031378922365636e-04 4.205400000000000000e+04
3.251656457057132171e-04 5.111700000000000000e+04
3.252281535191899249e-04 6.029500000000000000e+04
3.252906613326665784e-04 7.094200000000000000e+04
3.253531691461432861e-04 8.085100000000000000e+04
3.254156769596199938e-04 9.185400000000000000e+04
3.254781847730966473e-04 1.028740000000000000e+05
3.255406925865733550e-04 1.141820000000000000e+05
3.256032004000500085e-04 1.250980000000000000e+05
3.256657082135267162e-04 1.369150000000000000e+05
3.257282160270033697e-04 1.478290000000000000e+05
3.257907238404800774e-04 1.595120000000000000e+05
3.258532316539567851e-04 1.698590000000000000e+05
3.259157394674334386e-04 1.798640000000000000e+05
3.259782472809101463e-04 1.907180000000000000e+05
3.260407550943867998e-04 1.995060000000000000e+05
3.261032629078635075e-04 2.083330000000000000e+05
3.261657707213401610e-04 2.163450000000000000e+05
3.262282785348168688e-04 2.236330000000000000e+05
3.262907863482935765e-04 2.302480000000000000e+05
3.263532941617702300e-04 2.360650000000000000e+05
3.264158019752469377e-04 2.413330000000000000e+05
3.264783097887235912e-04 2.453510000000000000e+05
3.265408176022002989e-04 2.478380000000000000e+05
3.266033254156769524e-04 2.502720000000000000e+05
3.266658332291536601e-04 2.495470000000000000e+05
3.267283410426303678e-04 2.501690000000000000e+05
3.267908488561070213e-04 2.495200000000000000e+05
3.268533566695837290e-04 2.474980000000000000e+05
3.269158644830603825e-04 2.449510000000000000e+05
3.269783722965370902e-04 2.397490000000000000e+05
3.270408801100137437e-04 2.354050000000000000e+05
3.271033879234904514e-04 2.291570000000000000e+05
3.271658957369671591e-04 2.220640000000000000e+05
3.272284035504438126e-04 2.148560000000000000e+05
3.272909113639205204e-04 2.063500000000000000e+05
3.273534191773971739e-04 1.988070000000000000e+05
3.274159269908738816e-04 1.886060000000000000e+05
3.274784348043505351e-04 1.791400000000000000e+05
3.275409426178272428e-04 1.681600000000000000e+05
3.276034504313039505e-04 1.568130000000000000e+05
3.276659582447806040e-04 1.466250000000000000e+05
3.277284660582573117e-04 1.355290000000000000e+05
3.277909738717339652e-04 1.244590000000000000e+05
3.278534816852106729e-04 1.123140000000000000e+05
3.279159894986873806e-04 1.010140000000000000e+05
3.279784973121640341e-04 9.094100000000000000e+04
3.280410051256407418e-04 8.032900000000000000e+04
3.281035129391173953e-04 7.023100000000000000e+04
3.281660207525941030e-04 6.035400000000000000e+04
3.282285285660707565e-04 5.067400000000000000e+04
3.282910363795474643e-04 4.203000000000000000e+04
3.283535441930241720e-04 3.422200000000000000e+04
3.284160520065008255e-04 2.709700000000000000e+04
3.284785598199775332e-04 2.055800000000000000e+04
3.285410676334541867e-04 1.487400000000000000e+04
3.286035754469308944e-04 9.859000000000000000e+03
3.286660832604075479e-04 6.076000000000000000e+03
3.287285910738842556e-04 3.207000000000000000e+03
3.287910988873609633e-04 1.145000000000000000e+03
3.288536067008376168e-04 1.240000000000000000e+02
3.289161145143143245e-04 9.900000000000000000e+01
3.289786223277909780e-04 1.054000000000000000e+03
3.290411301412676857e-04 2.970000000000000000e+03
3.291036379547443392e-04 5.819000000000000000e+03
3.291661457682210469e-04 9.592000000000000000e+03
3.292286535816977546e-04 1.413900000000000000e+04
3.292911613951744081e-04 1.942400000000000000e+04
3.293536692086511159e-04 2.603800000000000000e+04
3.294161770221277694e-04 3.347900000000000000e+04
3.294786848356044771e-04 4.074700000000000000e+04
3.295411926490811306e-04 4.932000000000000000e+04
3.296037004625578383e-04 5.834300000000000000e+04
3.296662082760345460e-04 6.793200000000000000e+04
3.297287160895111995e-04 7.748300000000000000e+04
3.297912239029879072e-04 8.748200000000000000e+04
3.298537317164645607e-04 9.788200000000000000e+04
3.299162395299412684e-04 1.085300000000000000e+05
3.299787473434179219e-04 1.196980000000000000e+05
3.300412551568946296e-04 1.300840000000000000e+05
3.301037629703713373e-04 1.401240000000000000e+05
3.301662707838479908e-04 1.511280000000000000e+05
3.302287785973246985e-04 1.593090000000000000e+05
3.302912864108013520e-04 1.697200000000000000e+05
3.303537942242780598e-04 1.798710000000000000e+05
3.304163020377547133e-04 1.881160000000000000e+05
3.304788098512314210e-04 1.952660000000000000e+05
3.305413176647081287e-04 2.035850000000000000e+05
3.306038254781847822e-04 2.102280000000000000e+05
3.306663332916614899e-04 2.165060000000000000e+05
3.307288411051381434e-04 2.208560000000000000e+05
3.307913489186148511e-04 2.255700000000000000e+05
3.308538567320915046e-04 2.298070000000000000e+05
3.309163645455682123e-04 2.323480000000000000e+05
3.309788723590449200e-04 2.331040000000000000e+05
3.310413801725215735e-04 2.338060000000000000e+05
3.311038879859982812e-04 2.334650000000000000e+05
3.311663957994749347e-04 2.322040000000000000e+05
3.312289036129516424e-04 2.313750000000000000e+05
3.312914114264282959e-04 2.274090000000000000e+05
3.313539192399050036e-04 2.225650000000000000e+05
